DrugBank IDs,Drug Name,Gene Name(Symbol),Gene Detailed Name,GeneBank Gene ID,UniprotID
DB00598,Labetalol,ADRA1A,Alpha-1A adrenergic receptor,D25235,P35348
DB00934,Maprotiline,ADRA1A,Alpha-1A adrenergic receptor,D25235,P35348
DB01049,Ergoloid mesylate,ADRA1A,Alpha-1A adrenergic receptor,D25235,P35348
DB01151,Desipramine,ADRA1A,Alpha-1A adrenergic receptor,D25235,P35348
DB06148,Mianserin,ADRA1A,Alpha-1A adrenergic receptor,D25235,P35348
DB00370,Mirtazapine,ADRA1B,Alpha-1B adrenergic receptor,M99589,P35368
DB00477,Chlorpromazine,ADRA1B,Alpha-1B adrenergic receptor,M99589,P35368
DB00543,Amoxapine,ADRA1B,Alpha-1B adrenergic receptor,M99589,P35368
DB00598,Labetalol,ADRA1B,Alpha-1B adrenergic receptor,M99589,P35368
DB00934,Maprotiline,ADRA1B,Alpha-1B adrenergic receptor,M99589,P35368
DB01049,Ergoloid mesylate,ADRA1B,Alpha-1B adrenergic receptor,M99589,P35368
DB01151,Desipramine,ADRA1B,Alpha-1B adrenergic receptor,M99589,P35368
DB06148,Mianserin,ADRA1B,Alpha-1B adrenergic receptor,M99589,P35368
DB00370,Mirtazapine,ADRA1D,Alpha-1D adrenergic receptor,M76446,P25100
DB00477,Chlorpromazine,ADRA1D,Alpha-1D adrenergic receptor,M76446,P25100
DB00543,Amoxapine,ADRA1D,Alpha-1D adrenergic receptor,M76446,P25100
DB00598,Labetalol,ADRA1D,Alpha-1D adrenergic receptor,M76446,P25100
DB00934,Maprotiline,ADRA1D,Alpha-1D adrenergic receptor,M76446,P25100
DB01049,Ergoloid mesylate,ADRA1D,Alpha-1D adrenergic receptor,M76446,P25100
DB01151,Desipramine,ADRA1D,Alpha-1D adrenergic receptor,M76446,P25100
DB06148,Mianserin,ADRA1D,Alpha-1D adrenergic receptor,M76446,P25100
DB00217,Bethanidine,ADRA2A,Alpha-2A adrenergic receptor,M23533,P08913
DB00477,Chlorpromazine,ADRA2A,Alpha-2A adrenergic receptor,M23533,P08913
DB00540,Nortriptyline,ADRA2A,Alpha-2A adrenergic receptor,M23533,P08913
DB00543,Amoxapine,ADRA2A,Alpha-2A adrenergic receptor,M23533,P08913
DB00934,Maprotiline,ADRA2A,Alpha-2A adrenergic receptor,M23533,P08913
DB01049,Ergoloid mesylate,ADRA2A,Alpha-2A adrenergic receptor,M23533,P08913
DB01151,Desipramine,ADRA2A,Alpha-2A adrenergic receptor,M23533,P08913
DB00217,Bethanidine,ADRA2B,Alpha-2B adrenergic receptor,M34041,P18089
DB00477,Chlorpromazine,ADRA2B,Alpha-2B adrenergic receptor,M34041,P18089
DB00540,Nortriptyline,ADRA2B,Alpha-2B adrenergic receptor,M34041,P18089
DB00543,Amoxapine,ADRA2B,Alpha-2B adrenergic receptor,M34041,P18089
DB00934,Maprotiline,ADRA2B,Alpha-2B adrenergic receptor,M34041,P18089
DB01049,Ergoloid mesylate,ADRA2B,Alpha-2B adrenergic receptor,M34041,P18089
DB01151,Desipramine,ADRA2B,Alpha-2B adrenergic receptor,M34041,P18089
DB00217,Bethanidine,ADRA2C,Alpha-2C adrenergic receptor,J03853,P18825
DB00477,Chlorpromazine,ADRA2C,Alpha-2C adrenergic receptor,J03853,P18825
DB00540,Nortriptyline,ADRA2C,Alpha-2C adrenergic receptor,J03853,P18825
DB00543,Amoxapine,ADRA2C,Alpha-2C adrenergic receptor,J03853,P18825
DB00934,Maprotiline,ADRA2C,Alpha-2C adrenergic receptor,J03853,P18825
DB01049,Ergoloid mesylate,ADRA2C,Alpha-2C adrenergic receptor,J03853,P18825
DB01151,Desipramine,ADRA2C,Alpha-2C adrenergic receptor,J03853,P18825
DB00182,Amphetamine,ADRB1,Beta-1 adrenergic receptor,J03019,P08588
DB00217,Bethanidine,ADRB1,Beta-1 adrenergic receptor,J03019,P08588
DB00321,Amitriptyline,ADRB1,Beta-1 adrenergic receptor,J03019,P08588
DB00334,Olanzapine,ADRB1,Beta-1 adrenergic receptor,J03019,P08588
DB00540,Nortriptyline,ADRB1,Beta-1 adrenergic receptor,J03019,P08588
DB00726,Trimipramine,ADRB1,Beta-1 adrenergic receptor,J03019,P08588
DB01365,Mephentermine,ADRB1,Beta-1 adrenergic receptor,J03019,P08588
DB06726,Bufuralol,ADRB1,Beta-1 adrenergic receptor,J03019,P08588
DB00182,Amphetamine,ADRB2,Beta-2 adrenergic receptor,Y00106,P07550
DB00217,Bethanidine,ADRB2,Beta-2 adrenergic receptor,Y00106,P07550
DB00321,Amitriptyline,ADRB2,Beta-2 adrenergic receptor,Y00106,P07550
DB00334,Olanzapine,ADRB2,Beta-2 adrenergic receptor,Y00106,P07550
DB00540,Nortriptyline,ADRB2,Beta-2 adrenergic receptor,Y00106,P07550
DB00726,Trimipramine,ADRB2,Beta-2 adrenergic receptor,Y00106,P07550
DB01365,Mephentermine,ADRB2,Beta-2 adrenergic receptor,Y00106,P07550
DB06726,Bufuralol,ADRB2,Beta-2 adrenergic receptor,Y00106,P07550
DB00182,Amphetamine,ADRB3,Beta-3 adrenergic receptor,M29932,P13945
DB00217,Bethanidine,ADRB3,Beta-3 adrenergic receptor,M29932,P13945
DB00321,Amitriptyline,ADRB3,Beta-3 adrenergic receptor,M29932,P13945
DB00334,Olanzapine,ADRB3,Beta-3 adrenergic receptor,M29932,P13945
DB00540,Nortriptyline,ADRB3,Beta-3 adrenergic receptor,M29932,P13945
DB00726,Trimipramine,ADRB3,Beta-3 adrenergic receptor,M29932,P13945
DB01365,Mephentermine,ADRB3,Beta-3 adrenergic receptor,M29932,P13945
DB06726,Bufuralol,ADRB3,Beta-3 adrenergic receptor,M29932,P13945
DB01026,Ketoconazole,,Steroid 21-hydroxylase,,P08686
DB00201,Caffeine,,Serine-protein kinase ATM,,Q13315
DB00945,Acetylsalicylic acid,,Ribosomal protein S6 kinase alpha-3,,P51812
DB00675,Tamoxifen,,"3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase",,Q15125
DB00852,Pseudoephedrine,,"Nuclear factor of activated T-cells, cytoplasmic 1",,O95644
DB00477,Chlorpromazine,ORM1,Alpha-1-acid glycoprotein 1,X02544,P02763
DB00497,Oxycodone,ORM1,Alpha-1-acid glycoprotein 1,X02544,P02763
DB01041,Thalidomide,ORM1,Alpha-1-acid glycoprotein 1,X02544,P02763
DB00477,Chlorpromazine,ORM2,Alpha-1-acid glycoprotein 2,BC015964,P19652
DB00497,Oxycodone,ORM2,Alpha-1-acid glycoprotein 2,BC015964,P19652
DB01041,Thalidomide,ORM2,Alpha-1-acid glycoprotein 2,BC015964,P19652
DB00477,Chlorpromazine,HTR2A,5-hydroxytryptamine receptor 2A,S42168,P28223
DB00477,Chlorpromazine,HTR2B,5-hydroxytryptamine receptor 2B,X77307,P41595
DB00477,Chlorpromazine,HTR2C,5-hydroxytryptamine receptor 2C,M81778,P28335
DB00540,Nortriptyline,,5-hydroxytryptamine receptor 2C,,P08909
DB00726,Trimipramine,,5-hydroxytryptamine receptor 2C,,P08909
DB00421,Spironolactone,3-oxo-5-alpha-steroid 4-dehydrogenase 1,,177767,M32313
DB00421,Spironolactone,3-oxo-5-alpha-steroid 4-dehydrogenase 2,,338469,M74047
DB00421,Spironolactone,Polyprenol reductase,,,
DB00182,Amphetamine,ADRA1A,Alpha-1A adrenergic receptor,D25235,P35348
DB01365,Mephentermine,ADRA1A,Alpha-1A adrenergic receptor,D25235,P35348
DB00182,Amphetamine,ADRA1B,Alpha-1B adrenergic receptor,M99589,P35368
DB01365,Mephentermine,ADRA1B,Alpha-1B adrenergic receptor,M99589,P35368
DB00182,Amphetamine,ADRA1D,Alpha-1D adrenergic receptor,M76446,P25100
DB01365,Mephentermine,ADRA1D,Alpha-1D adrenergic receptor,M76446,P25100
DB00182,Amphetamine,ADRA2A,Alpha-2A adrenergic receptor,M23533,P08913
DB01365,Mephentermine,ADRA2A,Alpha-2A adrenergic receptor,M23533,P08913
DB00182,Amphetamine,ADRA2B,Alpha-2B adrenergic receptor,M34041,P18089
DB01365,Mephentermine,ADRA2B,Alpha-2B adrenergic receptor,M34041,P18089
DB00182,Amphetamine,ADRA2C,Alpha-2C adrenergic receptor,J03853,P18825
DB01365,Mephentermine,ADRA2C,Alpha-2C adrenergic receptor,J03853,P18825
DB00248,Cabergoline,DRD1,D(1A) dopamine receptor,X55760,P21728
DB00334,Olanzapine,DRD1,D(1A) dopamine receptor,X55760,P21728
DB00370,Mirtazapine,DRD1,D(1A) dopamine receptor,X55760,P21728
DB00408,Loxapine,DRD1,D(1A) dopamine receptor,X55760,P21728
DB00458,Imipramine,DRD1,D(1A) dopamine receptor,X55760,P21728
DB00477,Chlorpromazine,DRD1,D(1A) dopamine receptor,X55760,P21728
DB00568,Cinnarizine,DRD1,D(1A) dopamine receptor,X55760,P21728
DB00696,Ergotamine,DRD1,D(1A) dopamine receptor,X55760,P21728
DB00726,Trimipramine,DRD1,D(1A) dopamine receptor,X55760,P21728
DB00988,Dopamine,DRD1,D(1A) dopamine receptor,X55760,P21728
DB06148,Mianserin,DRD1,D(1A) dopamine receptor,X55760,P21728
DB00248,Cabergoline,DRD5,D(1B) dopamine receptor,X58454,P21918
DB00334,Olanzapine,DRD5,D(1B) dopamine receptor,X58454,P21918
DB00370,Mirtazapine,DRD5,D(1B) dopamine receptor,X58454,P21918
DB00408,Loxapine,DRD5,D(1B) dopamine receptor,X58454,P21918
DB00458,Imipramine,DRD5,D(1B) dopamine receptor,X58454,P21918
DB00477,Chlorpromazine,DRD5,D(1B) dopamine receptor,X58454,P21918
DB00568,Cinnarizine,DRD5,D(1B) dopamine receptor,X58454,P21918
DB00696,Ergotamine,DRD5,D(1B) dopamine receptor,X58454,P21918
DB00726,Trimipramine,DRD5,D(1B) dopamine receptor,X58454,P21918
DB00988,Dopamine,DRD5,D(1B) dopamine receptor,X58454,P21918
DB06148,Mianserin,DRD5,D(1B) dopamine receptor,X58454,P21918
DB00454,Pethidine,CHRM1,Muscarinic acetylcholine receptor M1,X52068,P11229
DB00543,Amoxapine,CHRM1,Muscarinic acetylcholine receptor M1,X52068,P11229
DB00568,Cinnarizine,CHRM1,Muscarinic acetylcholine receptor M1,X52068,P11229
DB00726,Trimipramine,CHRM1,Muscarinic acetylcholine receptor M1,X52068,P11229
DB01221,Ketamine,CHRM1,Muscarinic acetylcholine receptor M1,X52068,P11229
DB00454,Pethidine,CHRM2,Muscarinic acetylcholine receptor M2,M16404,P08172
DB00543,Amoxapine,CHRM2,Muscarinic acetylcholine receptor M2,M16404,P08172
DB00568,Cinnarizine,CHRM2,Muscarinic acetylcholine receptor M2,M16404,P08172
DB00726,Trimipramine,CHRM2,Muscarinic acetylcholine receptor M2,M16404,P08172
DB01221,Ketamine,CHRM2,Muscarinic acetylcholine receptor M2,M16404,P08172
DB00454,Pethidine,CHRM3,Muscarinic acetylcholine receptor M3,X15266,P20309
DB00543,Amoxapine,CHRM3,Muscarinic acetylcholine receptor M3,X15266,P20309
DB00568,Cinnarizine,CHRM3,Muscarinic acetylcholine receptor M3,X15266,P20309
DB00726,Trimipramine,CHRM3,Muscarinic acetylcholine receptor M3,X15266,P20309
DB01221,Ketamine,CHRM3,Muscarinic acetylcholine receptor M3,X15266,P20309
DB00454,Pethidine,CHRM4,Muscarinic acetylcholine receptor M4,M16405,P08173
DB00543,Amoxapine,CHRM4,Muscarinic acetylcholine receptor M4,M16405,P08173
DB00568,Cinnarizine,CHRM4,Muscarinic acetylcholine receptor M4,M16405,P08173
DB00726,Trimipramine,CHRM4,Muscarinic acetylcholine receptor M4,M16405,P08173
DB01221,Ketamine,CHRM4,Muscarinic acetylcholine receptor M4,M16405,P08173
DB00454,Pethidine,CHRM5,Muscarinic acetylcholine receptor M5,M80333,P08912
DB00543,Amoxapine,CHRM5,Muscarinic acetylcholine receptor M5,M80333,P08912
DB00568,Cinnarizine,CHRM5,Muscarinic acetylcholine receptor M5,M80333,P08912
DB00726,Trimipramine,CHRM5,Muscarinic acetylcholine receptor M5,M80333,P08912
DB01221,Ketamine,CHRM5,Muscarinic acetylcholine receptor M5,M80333,P08912
DB00675,Tamoxifen,PRKCA,Protein kinase C alpha type,X52479,P17252
DB00675,Tamoxifen,PRKCB,Protein kinase C beta type,M13975,P05771
DB00675,Tamoxifen,PRKCD,Protein kinase C delta type,L07860,Q05655
DB00675,Tamoxifen,PRKCE,Protein kinase C epsilon type,X65293,Q02156
DB00675,Tamoxifen,,Protein kinase C gamma type,,P05129
DB00675,Tamoxifen,PRKCI,Protein kinase C iota type,L18964,P41743
DB00675,Tamoxifen,PRKCQ,Protein kinase C theta type,L01087,Q04759
DB00675,Tamoxifen,,Protein kinase C zeta type,,Q05513
DB00514,Dextromethorphan,,Membrane-associated progesterone receptor component 1,,O00264
DB00540,Nortriptyline,,Membrane-associated progesterone receptor component 1,,O00264
DB00540,Nortriptyline,SIGMAR1,Sigma non-opioid intracellular receptor 1,U75283,Q99720
DB00313,Valproic Acid,SCN1A,Sodium channel protein type 1 subunit alpha,AF225985,P35498
DB00313,Valproic Acid,SCN10A,Sodium channel protein type 10 subunit alpha,AF117907,Q9Y5Y9
DB00313,Valproic Acid,SCN11A,Sodium channel protein type 11 subunit alpha,AF188679,Q9UI33
DB00313,Valproic Acid,SCN2A,Sodium channel protein type 2 subunit alpha,M94055,Q99250
DB00313,Valproic Acid,SCN3A,Sodium channel protein type 3 subunit alpha,AJ251507,Q9NY46
DB00313,Valproic Acid,SCN4A,Sodium channel protein type 4 subunit alpha,M81758,P35499
DB00313,Valproic Acid,SCN5A,Sodium channel protein type 5 subunit alpha,M77235,Q14524
DB00313,Valproic Acid,,Sodium channel protein type 7 subunit alpha,,Q01118
DB00313,Valproic Acid,SCN8A,Sodium channel protein type 8 subunit alpha,AF050736,Q9UQD0
DB00313,Valproic Acid,SCN9A,Sodium channel protein type 9 subunit alpha,X82835,Q15858
DB00313,Valproic Acid,SCN1B,Sodium channel subunit beta-1,L10338,Q07699
DB00313,Valproic Acid,SCN2B,Sodium channel subunit beta-2,AF007783,O60939
DB00313,Valproic Acid,SCN3B,Sodium channel subunit beta-3,AJ243396,Q9NY72
DB00313,Valproic Acid,SCN4B,Sodium channel subunit beta-4,AY149967,Q8IWT1
DB00421,Spironolactone,CACNG1,Voltage-dependent calcium channel gamma-1 subunit,L07738,Q06432
DB00421,Spironolactone,CACNA2D1,Voltage-dependent calcium channel subunit alpha-2/delta-1,M76559,P54289
DB00421,Spironolactone,Voltage-dependent calcium channel subunit alpha-2/delta-2,,,AJ251368
DB00421,Spironolactone,CACNA2D3,Voltage-dependent calcium channel subunit alpha-2/delta-3,AJ272268,Q8IZS8
DB00421,Spironolactone,Voltage-dependent L-type calcium channel subunit alpha-1C,,,M92270
DB00421,Spironolactone,CACNA1D,Voltage-dependent L-type calcium channel subunit alpha-1D,M76558,Q01668
DB00421,Spironolactone,CACNA1F,Voltage-dependent L-type calcium channel subunit alpha-1F,AJ006216,O60840
DB00421,Spironolactone,CACNA1S,Voltage-dependent L-type calcium channel subunit alpha-1S,U30707,Q13698
DB00421,Spironolactone,CACNB1,Voltage-dependent L-type calcium channel subunit beta-1,M92303,Q02641
DB00421,Spironolactone,CACNB2,Voltage-dependent L-type calcium channel subunit beta-2,S60415,Q08289
DB00421,Spironolactone,CACNB3,Voltage-dependent L-type calcium channel subunit beta-3,X76555,P54284
DB00421,Spironolactone,CACNB4,Voltage-dependent L-type calcium channel subunit beta-4,U95020,O00305
DB00421,Spironolactone,CACNA1B,Voltage-dependent N-type calcium channel subunit alpha-1B,M94172,Q00975
DB00421,Spironolactone,CACNA1A,Voltage-dependent P/Q-type calcium channel subunit alpha-1A,AF004884,O00555
DB00421,Spironolactone,CACNA1G,Voltage-dependent T-type calcium channel subunit alpha-1G,AF134986,O43497
DB00421,Spironolactone,CACNA1H,Voltage-dependent T-type calcium channel subunit alpha-1H,AF051946,O95180
DB00421,Spironolactone,CACNA1I,Voltage-dependent T-type calcium channel subunit alpha-1I,AF129133,Q9P0X4
DB00421,Spironolactone,CACNB1,Voltage-gated calcium channel beta 1 subunit splice variant CavB1d,AY393857,Q6TME4
DB00945,Acetylsalicylic acid,NFKB2,Nuclear factor NF-kappa-B p100 subunit,X61498,Q00653
DB00945,Acetylsalicylic acid,NFKB1,Nuclear factor NF-kappa-B p105 subunit,M55643,P19838
DB00514,Dextromethorphan,,Cytochrome b-245 heavy chain,,P04839
DB00514,Dextromethorphan,,Cytochrome b-245 light chain,,P13498
DB00514,Dextromethorphan,,Neutrophil cytosol factor 1,,P14598
DB00514,Dextromethorphan,,Neutrophil cytosol factor 2,,P19878
DB00514,Dextromethorphan,,Neutrophil cytosol factor 4,,Q15080
DB00514,Dextromethorphan,RAC1,Ras-related C3 botulinum toxin substrate 1,M29870,P63000
DB00514,Dextromethorphan,,Ras-related C3 botulinum toxin substrate 2,,P15153
DB01392,Yohimbine,KCNJ1,ATP-sensitive inward rectifier potassium channel 1,U12541,P48048
DB01392,Yohimbine,,ATP-sensitive inward rectifier potassium channel 10,,P78508
DB01392,Yohimbine,KCNJ11,ATP-sensitive inward rectifier potassium channel 11,D50582,Q14654
DB01392,Yohimbine,KCNJ12,ATP-sensitive inward rectifier potassium channel 12,L36069,Q14500
DB01392,Yohimbine,,ATP-sensitive inward rectifier potassium channel 14,,Q9UNX9
DB01392,Yohimbine,,ATP-sensitive inward rectifier potassium channel 15,,Q99712
DB01392,Yohimbine,KCNJ8,ATP-sensitive inward rectifier potassium channel 8,D50312,Q15842
DB00721,Procaine,KCNMA1,Calcium-activated potassium channel subunit alpha-1,U13913,Q12791
DB00721,Procaine,KCNMB1,Calcium-activated potassium channel subunit beta-1,U25138,Q16558
DB00721,Procaine,Calcium-activated potassium channel subunit beta-2,,,AF099137
DB00721,Procaine,KCNMB3,Calcium-activated potassium channel subunit beta-3,AF139471,Q9NPA1
DB00721,Procaine,KCNMB4,Calcium-activated potassium channel subunit beta-4,AF160967,Q86W47
DB00721,Procaine,KCNN4,Intermediate conductance calcium-activated potassium channel protein 4,AF000972,O15554
DB00721,Procaine,KCNN1,Small conductance calcium-activated potassium channel protein 1,U69883,Q92952
DB00721,Procaine,KCNN2,Small conductance calcium-activated potassium channel protein 2,AF239613,Q9H2S1
DB00721,Procaine,KCNN3,Small conductance calcium-activated potassium channel protein 3,AF031815,Q9UGI6
DB00945,Acetylsalicylic acid,PRKAA1,5'-AMP-activated protein kinase catalytic subunit alpha-1,AB022017,Q13131
DB00945,Acetylsalicylic acid,,5'-AMP-activated protein kinase catalytic subunit alpha-2,,P54646
DB00945,Acetylsalicylic acid,PRKAB1,5'-AMP-activated protein kinase subunit beta-1,AJ224515,Q9Y478
DB00945,Acetylsalicylic acid,PRKAB2,5'-AMP-activated protein kinase subunit beta-2,AJ224538,O43741
DB00945,Acetylsalicylic acid,,5'-AMP-activated protein kinase subunit gamma-1,,P54619
DB00945,Acetylsalicylic acid,,5'-AMP-activated protein kinase subunit gamma-2,,Q9UGJ0
DB00945,Acetylsalicylic acid,,5'-AMP-activated protein kinase subunit gamma-3,,Q9UGI9
DB00721,Procaine,MAOA,Amine oxidase [flavin-containing] A,M68840,P21397
DB00721,Procaine,MAOB,Amine oxidase [flavin-containing] B,S62734,P27338
DB00201,Caffeine,ITPR1,"Inositol 1,4,5-trisphosphate receptor type 1",,Q14643
DB00201,Caffeine,,"Inositol 1,4,5-trisphosphate receptor type 2",,Q14571
DB00201,Caffeine,,"Inositol 1,4,5-trisphosphate receptor type 3",,Q14573
DB00201,Caffeine,PDE1A,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A",U40370,P54750
DB00201,Caffeine,PDE1B,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1B",U56976,Q01064
DB00201,Caffeine,,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1C",,Q14123
DB00201,Caffeine,PDE10A,"cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",AB020593,Q9Y233
DB00201,Caffeine,PDE4A,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A",L20965,P27815
DB00201,Caffeine,PDE4B,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B",L20966,Q07343
DB00201,Caffeine,PDE4C,"cAMP-specific 3',5'-cyclic phosphodiesterase 4C",Z46632,Q08493
DB00201,Caffeine,PDE4D,"cAMP-specific 3',5'-cyclic phosphodiesterase 4D",L20970,Q08499
DB00201,Caffeine,PDE7B,"cAMP-specific 3',5'-cyclic phosphodiesterase 7B",AB038040,Q9NP56
DB00201,Caffeine,PDE2A,"cGMP-dependent 3',5'-cyclic phosphodiesterase",U67733,O00408
DB00201,Caffeine,PDE3A,"cGMP-inhibited 3',5'-cyclic phosphodiesterase A",M91667,Q14432
DB00201,Caffeine,PDE3B,"cGMP-inhibited 3',5'-cyclic phosphodiesterase B",U38178,Q13370
DB00201,Caffeine,PDE5A,"cGMP-specific 3',5'-cyclic phosphodiesterase",AF043731,O76074
DB00201,Caffeine,,"Cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha'",,P51160
DB00201,Caffeine,PDE11A,"Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A",AB036704,Q9HCR9
DB00201,Caffeine,PDE7A,"High affinity cAMP-specific 3',5'-cyclic phosphodiesterase 7A",L12052,Q13946
DB00201,Caffeine,PDE8A,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8A",AF388183,O60658
DB00201,Caffeine,PDE8B,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B",AY129948,O95263
DB00201,Caffeine,PDE9A,"High affinity cGMP-specific 3',5'-cyclic phosphodiesterase 9A",AF048837,O76083
DB00201,Caffeine,,"Rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha",,P16499
DB00201,Caffeine,,"Rod cGMP-specific 3',5'-cyclic phosphodiesterase subunit beta",,P35913
DB01016,Glyburide,KCNJ11,ATP-sensitive inward rectifier potassium channel 11,D50582,Q14654
DB01016,Glyburide,KCNJ8,ATP-sensitive inward rectifier potassium channel 8,D50312,Q15842
DB00852,Pseudoephedrine,,Cyclic AMP-dependent transcription factor ATF-1,,P18846
DB00852,Pseudoephedrine,,Cyclic AMP-dependent transcription factor ATF-2,,P15336
DB00852,Pseudoephedrine,,Cyclic AMP-dependent transcription factor ATF-3,,P18847
DB00852,Pseudoephedrine,,Cyclic AMP-dependent transcription factor ATF-4,,P18848
DB00852,Pseudoephedrine,,Cyclic AMP-dependent transcription factor ATF-5,,Q9Y2D1
DB00852,Pseudoephedrine,,Cyclic AMP-dependent transcription factor ATF-6 alpha,,P18850
DB00852,Pseudoephedrine,,Cyclic AMP-dependent transcription factor ATF-7,,P17544
DB00852,Pseudoephedrine,,Jun dimerization protein 2,,Q8WYK2
DB00852,Pseudoephedrine,FOS,Proto-oncogene c-Fos,V01512,P01100
DB00852,Pseudoephedrine,JUN,Transcription factor AP-1,J04111,P05412
DB00848,Levamisole,,Acetylcholine receptor subunit alpha-type unc-38,,Q23022
DB00848,Levamisole,,Acetylcholine receptor subunit alpha-type unc-63,,Q9N587
DB00848,Levamisole,,Acetylcholine receptor subunit beta-type lev-1,,Q27218
DB00848,Levamisole,,Acetylcholine receptor subunit beta-type unc-29,,P48181
DB08818,NULL,,"Complement component 1 Q subcomponent-binding protein, mitochondrial",,Q07021
DB08818,NULL,,Hyaluronan and proteoglycan link protein 1,,P10915
DB08818,NULL,,Hyaluronan and proteoglycan link protein 3,,Q96S86
DB08818,NULL,,Hyaluronan and proteoglycan link protein 4,,Q86UW8
DB08818,NULL,,Hyaluronan-binding protein 2,,Q14520
DB01033,Mercaptopurine,IMPDH1,Inosine-5'-monophosphate dehydrogenase 1,J05272,P20839
DB01033,Mercaptopurine,IMPDH2,Inosine-5'-monophosphate dehydrogenase 2,J04208,P12268
